"id_celda","semana","celda_raster","x","y","altitud_m","anio","precipitacion_mm","temperatura_vecino_c","temperatura_bilineal_c","radiacion_vecino_mj_m2_dia","radiacion_bilineal_mj_m2_dia","clim_precipitacion_mm","clim_temperatura_bilineal_c","clim_radiacion_bilineal_mj_m2_dia"
1,15,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,73.0003967285156,20.5142860412598,18.9808349609375,15.541428565979,14.827862739563,62.4478907585144,20.3778116703033,15.2418571710587
1,16,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,36.2699584960938,20.5442848205566,19.1135520935059,15.9471426010132,15.3545160293579,67.3373994827271,20.0893360376358,15.2092761397362
1,17,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,59.5652465820312,21.2071437835693,19.7037372589111,14.539999961853,15.2783718109131,46.4867705106735,20.2868798971176,15.4730315208435
1,18,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,79.2695159912109,21.1771430969238,19.7290382385254,16.1628570556641,15.6929836273193,64.120792388916,20.2704430818558,15.7383885979652
1,19,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,73.7255249023438,20.8628578186035,19.5179100036621,15.4128570556641,15.736686706543,52.3638003468513,20.4845542907715,15.498810172081
1,20,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,57.0605316162109,21.1171436309814,19.614294052124,14.418571472168,15.4342947006226,61.7264062166214,20.3855907917023,15.6353744864464
1,21,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,49.8153457641602,21.3385715484619,19.834566116333,15.4528570175171,16.4127712249756,52.1347076892853,20.472295165062,15.6325343847275
1,22,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,35.4911727905273,22.5914287567139,20.73073387146,16.2814292907715,16.9966316223145,51.0238163471222,20.2558267116547,15.3847026824951
1,23,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,17.2910118103027,22.1171436309814,20.4162101745605,15.7714281082153,17.274341583252,43.4775471687317,20.2660709619522,15.4483272433281
1,24,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,18.6588439941406,21.3828563690186,19.7916259765625,14.0728569030762,14.4938631057739,46.5444331169128,20.2009725570679,15.8851457834244
1,25,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,39.4584121704102,21.9028568267822,20.204496383667,17.4842853546143,18.2938652038574,42.0921430587769,20.2546433210373,16.1289049386978
1,26,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,32.9705238342285,21.1399993896484,19.3646869659424,15.5200004577637,15.9760999679565,45.9009152650833,20.1810915470123,15.9634855389595
1,27,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,17.418270111084,21.5357151031494,19.7961730957031,16.3657150268555,16.7642669677734,39.9349805414677,20.2088931798935,16.25379383564
1,28,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,24.6637134552002,21.7585716247559,20.0780982971191,14.4642858505249,15.6262674331665,30.7556793391705,20.2057747840881,16.3663103580475
1,29,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,22.9205150604248,22.1085720062256,20.294942855835,17.7099990844727,17.8931541442871,30.0625002086163,20.3982560634613,16.5786144733429
1,30,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,24.6314029693604,22.5400009155273,20.7238998413086,16.1042861938477,16.9055252075195,35.9676353931427,20.3400897979736,16.2981750965118
1,31,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,24.9618225097656,21.2628574371338,19.7440948486328,15.3285713195801,15.8929386138916,42.6264445781708,20.3335649967194,16.6810331940651
