"id_celda","celda_raster","x","y","altitud_m","anio","semana","precipitacion_mm","temperatura_vecino_c","temperatura_bilineal_c","radiacion_vecino_mj_m2_dia","radiacion_bilineal_mj_m2_dia"
352,885,-75.8749984484166,3.82499931193888,3856.46630859375,2025,27,5.97797679901123,15.4285717010498,16.5742111206055,15.5485715866089,15.9770269393921
186,663,-75.8749984484166,4.12499931640923,2261.39916992188,2015,37,10.2114009857178,17.5342864990234,18.3503494262695,19.5914287567139,18.3529262542725
199,689,-76.4249984566122,4.07499931566417,1927.99951171875,2010,25,37.5677337646484,18.1414279937744,20.1194515228271,14.2885713577271,14.298526763916
504,1117,-77.2249984685331,3.47499930672347,51.3187103271484,2016,4,51.1252479553223,26.7742862701416,25.3645420074463,15.4028568267822,15.6604099273682
392,947,-76.4749984573573,3.72499931044877,1560.30322265625,2022,30,20.7487392425537,15.4871425628662,18.6629161834717,13.8842859268188,13.9401664733887
668,1346,-76.8749984633177,3.17499930225313,1258.95385742188,2013,47,111.994338989258,19.9699993133545,20.5704822540283,13.8714284896851,13.5253925323486
288,801,-76.3749984558672,3.924999313429,1185.97875976562,2020,6,0,19.5114288330078,20.2692832946777,18.8242855072021,18.5856227874756
431,1012,-76.9249984640628,3.62499930895865,514.394958496094,2018,38,22.866096496582,23.2785720825195,23.8202629089355,18.7628574371338,17.0616130828857
201,691,-76.3249984551221,4.07499931566417,1014.76501464844,2010,39,25.8887348175049,17.7414283752441,18.7216148376465,16.7199993133545,16.457145690918
106,478,-75.8749984484166,4.37499932013452,1128.56555175781,2014,14,44.8619956970215,15.4642858505249,18.0020580291748,17.7042865753174,16.5733528137207
403,971,-77.124998467043,3.67499930970371,19.3520393371582,2010,45,247.050262451172,21.1499996185303,22.9541339874268,12.8900003433228,13.3598299026489
171,635,-77.2749984692782,4.12499931640923,45.3861351013184,2025,49,112.138137817383,26.3957138061523,25.3866786956787,15.6757144927979,15.7383136749268
101,473,-76.1249984521419,4.37499932013452,930.004577636719,2013,9,22.636043548584,21.6385707855225,20.0482006072998,13.0642852783203,13.4301128387451
168,632,-77.4249984715133,4.12499931640923,11.1069231033325,2021,14,119.118942260742,26.9328575134277,26.6086521148682,12.9300003051758,13.755913734436
518,1131,-76.5249984581023,3.47499930672347,1063.49499511719,2012,18,51.3928108215332,15.8957147598267,18.6521816253662,15.752857208252,15.7867231369019
301,821,-77.2249984685331,3.87499931268394,44.7871398925781,2024,5,113.219520568848,27.8628578186035,26.474006652832,15.6442861557007,15.5999574661255
543,1165,-76.6749984603375,3.42499930597842,2571.05322265625,2024,24,79.1621475219727,23.0714282989502,20.8918437957764,13.6000003814697,13.6983995437622
532,1154,-77.2249984685331,3.42499930597842,86.599739074707,2011,22,28.8932456970215,26.2357139587402,24.385669708252,13.3571424484253,13.2466697692871
392,947,-76.4749984573573,3.72499931044877,1560.30322265625,2025,29,5.34521865844727,16.1271419525146,19.6480007171631,14.1114282608032,14.2688989639282
71,394,-76.3749984558672,4.47499932162464,1291.14721679688,2015,49,76.1856002807617,21.7314281463623,22.1842613220215,13.6542854309082,14.0127058029175
224,726,-76.4249984566122,4.02499931491912,1748.56201171875,2016,35,6.42735624313354,18.4042854309082,19.9591960906982,15.7885713577271,15.9248018264771
371,915,-76.224998453632,3.77499931119382,1512.7392578125,2013,42,52.0284118652344,17.9057140350342,17.0451469421387,15.4085712432861,16.0317840576172
169,633,-77.3749984707683,4.12499931640923,33.3020477294922,2010,49,81.2637557983398,25.1871433258057,24.7151374816895,13.6285715103149,13.4427003860474
160,619,-76.224998453632,4.17499931715429,942.686706542969,2016,27,44.9152755737305,18.5685710906982,19.5157260894775,14.5,14.7481460571289
33,251,-76.1249984521419,4.67499932460487,1669.60241699219,2013,31,10.6662454605103,21.5142860412598,20.2821254730225,15.0585718154907,15.9560079574585
189,671,-77.3249984700232,4.07499931566417,40.0574073791504,2018,51,70.4646835327148,26.6157150268555,25.8842525482178,12.7399997711182,13.4717397689819
148,587,-75.9749984499067,4.22499931789935,1191.93664550781,2014,27,33.7455253601074,18.668571472168,18.2510471343994,17.4228572845459,16.690299987793
216,712,-77.124998467043,4.02499931491912,56.045783996582,2010,29,144.307739257812,23.7428569793701,24.8657932281494,15.5957145690918,15.1716156005859
656,1317,-76.4749984573573,3.22499930299818,960.66845703125,2022,4,29.4296817779541,15.3985710144043,17.6758651733398,14.6999998092651,14.9284257888794
527,1140,-76.0749984513968,3.47499930672347,3530.49462890625,2010,42,21.9171829223633,15.6199998855591,16.4579219818115,14.1800003051758,14.4768562316895
641,1302,-77.2249984685331,3.22499930299818,90.8140335083008,2020,49,176.249664306641,24.9585704803467,23.5593452453613,14.3542852401733,14.1899137496948
521,1134,-76.3749984558672,3.47499930672347,962.728698730469,2012,18,41.2661285400391,15.8957147598267,17.116268157959,15.752857208252,15.859335899353
144,583,-76.1749984528869,4.22499931789935,936.513061523438,2017,27,11.5033369064331,18.3942852020264,19.2933101654053,16.0085716247559,16.2744274139404
69,366,-75.9249984491616,4.5249993223697,1154.38159179688,2025,34,26.8390083312988,15.665714263916,18.8755435943604,17.748571395874,17.0979690551758
117,511,-76.0749984513968,4.32499931938946,949.865661621094,2024,43,32.700366973877,21.9671421051025,19.8207893371582,15.4671430587769,16.0645294189453
181,658,-76.1249984521419,4.12499931640923,1089.72973632812,2022,30,43.2199249267578,17.6757144927979,17.8321323394775,14.0314283370972,14.3317651748657
668,1346,-76.8749984633177,3.17499930225313,1258.95385742188,2016,49,27.9980945587158,19.9328575134277,20.4558410644531,12.8257141113281,13.6122388839722
41,259,-75.7249984461814,4.67499932460487,1431.65832519531,2015,3,38.0368499755859,14.8457145690918,15.9289264678955,14.5157146453857,14.358229637146
195,677,-77.0249984655529,4.07499931566417,35.3288154602051,2018,50,115.917579650879,24.0328578948975,24.7433185577393,10.9257144927979,13.082368850708
147,586,-76.0249984506518,4.22499931789935,1056.12963867188,2020,30,43.5207710266113,17.9271430969238,17.9274921417236,15.1957139968872,14.7749080657959
70,367,-75.8749984484166,4.5249993223697,1190.78796386719,2025,29,0,15.2271432876587,18.026481628418,16.3485717773438,15.746711730957
261,767,-76.224998453632,3.97499931417406,1103.67211914062,2021,24,28.0070972442627,17.7657146453857,17.5730743408203,14.8242855072021,15.3333606719971
575,1207,-76.4249984566122,3.37499930523336,958.639892578125,2017,7,19.2337741851807,15.8585710525513,17.5008811950684,19.0085716247559,18.7868919372559
314,835,-76.5249984581023,3.87499931268394,1571.81726074219,2016,39,36.4868278503418,18.5671424865723,20.4032421112061,15.292857170105,15.4300670623779
597,1238,-76.7249984610826,3.3249993044883,3279.88671875,2023,28,33.624324798584,23.6599998474121,21.5563621520996,15.4685716629028,15.7026405334473
74,397,-76.224998453632,4.47499932162464,1668.86059570312,2016,45,77.5408325195312,20.9657135009766,20.6313762664795,13.1057138442993,13.67493724823
556,1188,-77.3749984707683,3.37499930523336,20.3139991760254,2017,6,76.2368850708008,26.5614280700684,25.6859188079834,18.0900001525879,17.8629894256592
215,711,-77.1749984677881,4.02499931491912,64.1255569458008,2017,45,179.380645751953,23.3614292144775,24.7464466094971,12.0242853164673,14.0399799346924
553,1175,-76.1749984528869,3.42499930597842,1738.416015625,2023,27,5.52480363845825,16.5571422576904,16.7085189819336,14.374285697937,14.4916353225708
28,219,-75.8749984484166,4.72499932534993,1053.80932617188,2020,41,32.0360221862793,14.9485712051392,17.9915542602539,18.0799999237061,17.4686317443848
635,1288,-76.0749984513968,3.27499930374324,3644.865234375,2017,44,81.9618988037109,15.5285711288452,16.3596382141113,15.25,15.6108741760254
510,1123,-76.9249984640628,3.47499930672347,1030.67517089844,2020,6,9.3550500869751,23.5614280700684,23.7580585479736,18.8242855072021,18.9199695587158
287,800,-76.4249984566122,3.924999313429,1474.76770019531,2024,1,0,19.6714286804199,20.831579208374,17.0385723114014,16.8694725036621
547,1169,-76.4749984573573,3.42499930597842,951.992858886719,2016,21,21.1187725067139,17.3471431732178,19.553804397583,14.5385713577271,14.5644474029541
368,912,-76.3749984558672,3.77499931119382,963.49365234375,2019,26,16.757776260376,18.8842849731445,18.9857521057129,14.9214286804199,14.8958644866943
683,1387,-76.6749984603375,3.12499930150807,1266.634765625,2022,34,34.5731391906738,21.3842849731445,19.4205093383789,15.0571432113647,14.9405689239502
177,654,-76.3249984551221,4.12499931640923,1147.91540527344,2012,45,21.4440574645996,18.1342849731445,19.3686275482178,14.9385709762573,15.2233104705811
570,1202,-76.6749984603375,3.37499930523336,2920.78637695312,2010,33,0,22.5214290618896,20.0074672698975,14.6285715103149,14.7272167205811
347,880,-76.1249984521419,3.82499931193888,2924.48999023438,2010,25,40.1037178039551,18.1414279937744,17.2157402038574,13.9357147216797,15.01149559021
217,713,-77.074998466298,4.02499931491912,42.8142318725586,2022,12,42.8079681396484,23.8642864227295,24.7751407623291,14.6328573226929,15.4267864227295
172,636,-77.2249984685331,4.12499931640923,44.725414276123,2025,15,72.7865219116211,27.6585712432861,26.279764175415,17.5371437072754,17.3455123901367
406,974,-76.9749984648078,3.67499930970371,116.640823364258,2022,15,26.7618675231934,23.081428527832,24.0804767608643,15.2614288330078,15.1810388565063
588,1229,-77.1749984677881,3.3249993044883,102.661003112793,2017,37,144.545623779297,22.5157146453857,23.8359775543213,17.1057147979736,16.6346569061279
2,67,-76.0749984513968,4.92499932833016,1929.56372070312,2014,15,18.269775390625,22.3257141113281,20.7088394165039,14.3100004196167,15.6000938415527
15,176,-76.1749984528869,4.77499932609499,1720.97375488281,2020,47,74.6442565917969,20.9042854309082,20.1646709442139,13.6785717010498,14.5378093719482
522,1135,-76.3249984551221,3.47499930672347,978.887817382812,2020,15,77.2962646484375,17.2099990844727,17.874397277832,13.627142906189,13.8535814285278
387,942,-76.7249984610826,3.72499931044877,1316.92004394531,2017,41,37.9904632568359,22.3942852020264,21.6003322601318,15.3199996948242,14.8610420227051
616,1265,-77.2249984685331,3.27499930374324,80.242057800293,2010,29,60.1183319091797,25.9885711669922,23.9396457672119,14.622857093811,14.6770715713501
458,1051,-76.8249984625727,3.57499930821359,854.671569824219,2011,14,54.9244194030762,21.8685722351074,21.6177616119385,14.9657144546509,16.0252475738525
52,322,-76.2749984543771,4.57499932311476,1385.66784667969,2017,11,91.5842895507812,20.4257144927979,20.6393947601318,15.3157138824463,15.0085077285767
346,879,-76.1749984528869,3.82499931193888,2347.58422851562,2022,36,0,18.4785709381104,17.6343612670898,15.0557146072388,15.7434825897217
434,1015,-76.7749984618276,3.62499930895865,1478.14538574219,2011,3,34.6679534912109,21.7671432495117,21.1704273223877,15.5185718536377,14.8594236373901
435,1016,-76.7249984610826,3.62499930895865,1506.36157226562,2025,11,65.3744735717773,21.9942855834961,20.9240684509277,13.5571432113647,14.5670518875122
449,1030,-76.0249984506518,3.62499930895865,3060.10424804688,2011,42,176.255294799805,14.1614284515381,15.6423501968384,14.7214288711548,15.0213003158569
441,1022,-76.4249984566122,3.62499930895865,953.005187988281,2018,14,47.9337768554688,15.3542852401733,17.709810256958,16.0442848205566,15.9258909225464
7,138,-76.224998453632,4.82499932684005,2130.9150390625,2022,21,88.321044921875,21.9342861175537,21.540901184082,15.0557146072388,15.4420890808105
124,540,-76.4749984573573,4.27499931864441,1988.19787597656,2015,21,63.761962890625,21.9028568267822,22.0441436767578,14.9285717010498,14.8962879180908
228,730,-76.224998453632,4.02499931491912,992.002014160156,2025,22,17.959228515625,18.9028568267822,18.9496536254883,14.0299997329712,14.3424291610718
587,1228,-77.2249984685331,3.3249993044883,120.872703552246,2014,43,157.21403503418,25.8928565979004,23.8540916442871,12.9871425628662,13.6834917068481
578,1210,-76.2749984543771,3.37499930523336,1016.87878417969,2021,10,41.9356918334961,15.9799995422363,15.9330825805664,12.584285736084,12.7065458297729
505,1118,-77.1749984677881,3.47499930672347,52.6558036804199,2016,44,177.041915893555,21.7299995422363,23.4569072723389,12.8857145309448,13.7107706069946
395,950,-76.3249984551221,3.72499931044877,980.789001464844,2012,6,14.0939607620239,15.4271430969238,17.1037139892578,13.2014284133911,13.6082401275635
448,1029,-76.0749984513968,3.62499930895865,2128.43432617188,2019,37,5.32115125656128,17.2385711669922,18.4047908782959,15.4485712051392,16.1509437561035
546,1168,-76.5249984581023,3.42499930597842,984.429748535156,2022,24,77.4431838989258,15.3428573608398,17.9915370941162,13.1400003433228,13.1847124099731
565,1197,-76.9249984640628,3.37499930523336,1399.70300292969,2022,5,26.6201362609863,22.1499996185303,22.0927448272705,15.2128572463989,15.0619955062866
588,1229,-77.1749984677881,3.3249993044883,102.661003112793,2014,29,33.4777870178223,23.998571395874,24.9346656799316,13.0328569412231,14.2168464660645
544,1166,-76.6249984595924,3.42499930597842,1881.70971679688,2021,42,105.862045288086,22.3371429443359,19.7529125213623,15.7557144165039,15.7948741912842
72,395,-76.3249984551221,4.47499932162464,1532.55541992188,2025,44,43.5436134338379,20.7000007629395,20.9819145202637,14.0185718536377,14.3096675872803
607,1248,-76.224998453632,3.3249993044883,1118.78332519531,2013,37,16.9989681243896,16.1942863464355,16.0505809783936,16.081428527832,15.9853982925415
176,653,-76.3749984558672,4.12499931640923,1414.6611328125,2021,12,38.4070472717285,18.4885711669922,20.2137699127197,15.794285774231,15.9098415374756
100,472,-76.1749984528869,4.37499932013452,1157.849609375,2017,10,9.83757209777832,20.9585704803467,19.7328281402588,13.5657138824463,13.7228317260742
656,1317,-76.4749984573573,3.22499930299818,960.66845703125,2011,12,26.4564990997314,14.4428567886353,17.1573944091797,14.955714225769,14.5850954055786
597,1238,-76.7249984610826,3.3249993044883,3279.88671875,2013,38,15.4224910736084,23.4114284515381,21.4607315063477,16.3885707855225,15.6168041229248
641,1302,-77.2249984685331,3.22499930299818,90.8140335083008,2016,42,129.930618286133,24.915714263916,23.7958278656006,13.3428573608398,14.2928695678711
368,912,-76.3749984558672,3.77499931119382,963.49365234375,2025,34,8.71295356750488,19.1228580474854,19.1595973968506,15.708571434021,15.9380187988281
316,837,-76.4249984566122,3.87499931268394,1391.37622070312,2010,18,52.4815979003906,18.4228572845459,19.5900115966797,15.3457145690918,15.8548822402954
478,1081,-77.1749984677881,3.52499930746853,67.1327896118164,2025,42,100.63801574707,21.9657135009766,24.021240234375,15.9714288711548,15.9444122314453
26,217,-75.9749984499067,4.72499932534993,914.086608886719,2021,47,25.3639812469482,20.2085704803467,18.1679553985596,14.2814283370972,13.5964765548706
637,1297,-77.4749984722584,3.22499930299818,12.6908264160156,2018,33,118.477828979492,25.4842853546143,25.6838817596436,15.2857141494751,15.3766994476318
29,220,-75.8249984476715,4.72499932534993,1125.88415527344,2018,36,43.1007499694824,14.544285774231,17.0654811859131,16.6728572845459,16.7228126525879
146,585,-76.0749984513968,4.22499931789935,1072.90844726562,2021,18,50.8638763427734,17.7328567504883,18.0532531738281,16.8814277648926,16.2871570587158
511,1124,-76.8749984633177,3.47499930672347,1202.16638183594,2015,31,20.2396297454834,24.0585708618164,24.0004100799561,16.5771427154541,16.339427947998
194,676,-77.074998466298,4.07499931566417,37.778995513916,2016,7,30.6677207946777,25.0928573608398,25.7174072265625,14.5914287567139,14.3110036849976
610,1251,-76.0749984513968,3.3249993044883,3589.83447265625,2012,9,0,15.3271427154541,15.9291706085205,15.6128568649292,15.8826923370361
347,880,-76.1249984521419,3.82499931193888,2924.48999023438,2021,47,21.8042545318604,17.5871429443359,16.943998336792,12.872857093811,13.7462177276611
60,330,-75.8749984484166,4.57499932311476,1274.43444824219,2016,46,79.5230255126953,15.3385715484619,17.3782730102539,14.6071424484253,13.958890914917
364,908,-76.5749984588474,3.77499931119382,1442.64538574219,2012,15,51.3998565673828,23.9314289093018,19.8251628875732,14.91428565979,15.234938621521
47,290,-76.0249984506518,4.62499932385981,910.329467773438,2015,30,36.3430938720703,22.2700004577637,19.6791095733643,16.4814281463623,17.2622032165527
197,679,-76.9249984640628,4.07499931566417,50.095085144043,2016,42,135.534423828125,23.5885715484619,23.844633102417,15.498571395874,14.4214601516724
113,507,-76.2749984543771,4.32499931938946,1652.77587890625,2017,28,3.78922867774963,21.1757144927979,20.2604598999023,16.0671424865723,16.0357475280762
603,1244,-76.4249984566122,3.3249993044883,960.943176269531,2013,21,55.2350769042969,15.9314289093018,17.2994117736816,14.460000038147,14.4071826934814
405,973,-77.0249984655529,3.67499930970371,64.2014541625977,2018,16,52.9653358459473,22.9942855834961,24.1992416381836,16.5342864990234,15.3407535552979
663,1340,-77.1749984677881,3.17499930225313,140.60969543457,2023,30,58.1134490966797,22.1742858886719,24.5681324005127,16.6100006103516,16.2180252075195
459,1052,-76.7749984618276,3.57499930821359,1123.77429199219,2014,26,42.2052764892578,23.1142864227295,22.1845226287842,15.7614288330078,16.0123462677002
150,589,-75.8749984484166,4.22499931789935,2000.95092773438,2025,51,40.4174003601074,17.0214290618896,17.4554500579834,14.747142791748,13.9057998657227
460,1053,-76.7249984610826,3.57499930821359,1506.79833984375,2010,40,41.2063140869141,21.917142868042,20.7433643341064,15.6457147598267,15.2270107269287
17,178,-76.0749984513968,4.77499932609499,1523.64990234375,2011,45,47.5149154663086,20.2399997711182,18.7473278045654,14.457142829895,14.6735582351685
372,916,-76.1749984528869,3.77499931119382,2155.75659179688,2012,28,0,18.2342853546143,17.1730632781982,15.1085710525513,15.4766530990601
121,515,-75.8749984484166,4.32499931938946,1293.12609863281,2014,18,43.4345741271973,15.4771432876587,17.7674732208252,16.2757148742676,16.2911586761475
439,1020,-76.5249984581023,3.62499930895865,1497.13940429688,2024,21,25.3412914276123,17.6528568267822,20.8018684387207,13.9214286804199,13.9019613265991
130,546,-76.1749984528869,4.27499931864441,924.531494140625,2014,16,26.3810596466064,21.5457134246826,19.7011966705322,14.9814281463623,15.3635311126709
536,1158,-77.0249984655529,3.42499930597842,460.963500976562,2022,29,12.2090616226196,22.6828575134277,23.3467979431152,13.5614290237427,13.8883953094482
207,697,-76.0249984506518,4.07499931566417,1671.49291992188,2015,28,20.383207321167,18.418571472168,17.9540424346924,14.5514287948608,14.862868309021
475,1078,-77.3249984700232,3.52499930746853,10.4228353500366,2020,30,99.0266571044922,25.9200000762939,24.9122180938721,14.8385715484619,14.7847023010254
460,1053,-76.7249984610826,3.57499930821359,1506.79833984375,2019,28,0,22.6457138061523,21.2117042541504,15.6057138442993,15.9745349884033
394,949,-76.3749984558672,3.72499931044877,956.173645019531,2014,16,34.0411720275879,16.3971424102783,18.5964546203613,15.9357147216797,15.7803716659546
294,807,-76.0749984513968,3.924999313429,2026.95727539062,2021,18,55.9971694946289,17.7328567504883,17.1769599914551,15.374285697937,16.0342807769775
553,1175,-76.1749984528869,3.42499930597842,1738.416015625,2020,4,54.748046875,15.9957141876221,16.38743019104,15.7971429824829,15.7632303237915
165,624,-75.9749984499067,4.17499931715429,1377.08349609375,2015,10,79.506721496582,19.3771419525146,18.880054473877,18.3899993896484,16.2045974731445
531,1153,-77.2749984692782,3.42499930597842,45.7262382507324,2020,23,103.585594177246,26.3485717773438,25.0266342163086,13.8071432113647,13.9953193664551
310,831,-76.7249984610826,3.87499931268394,1260.00366210938,2025,18,92.1219940185547,23.7814292907715,22.1114406585693,14.1857147216797,14.7431764602661
86,434,-76.224998453632,4.42499932087958,1863.85180664062,2019,31,19.2179546356201,21.9628562927246,21.2139663696289,16.2257137298584,16.4057350158691
41,259,-75.7249984461814,4.67499932460487,1431.65832519531,2022,40,48.7124824523926,14.6071424484253,15.9193668365479,17.8485717773438,17.400333404541
126,542,-76.3749984558672,4.27499931864441,1886.16650390625,2024,47,21.8920764923096,20.584285736084,20.222957611084,13.1499996185303,13.2760057449341
610,1251,-76.0749984513968,3.3249993044883,3589.83447265625,2010,10,0,18.4357147216797,19.1596832275391,15.2457141876221,15.5048952102661
297,810,-75.9249984491616,3.924999313429,2911.72631835938,2018,9,0,16.9328575134277,17.5231094360352,16.6471424102783,17.3251075744629
219,715,-76.9749984648078,4.02499931491912,39.1597785949707,2018,7,56.002368927002,23.7085704803467,24.1214771270752,12.6114282608032,14.0251483917236
299,812,-75.8249984476715,3.924999313429,3582.49291992188,2017,31,0,16.8785705566406,17.548656463623,16.6857147216797,16.7057361602783
227,729,-76.2749984543771,4.02499931491912,938.959777832031,2015,35,0,19.5657138824463,19.9333515167236,15.9442853927612,15.7368793487549
440,1021,-76.4749984573573,3.62499930895865,1068.1484375,2015,41,19.9227256774902,16.9414291381836,19.3993129730225,14.3171424865723,14.3769664764404
115,509,-76.1749984528869,4.32499931938946,977.605102539062,2014,5,14.5257186889648,20.4485721588135,19.1367702484131,12.6571426391602,14.0843811035156
658,1325,-76.0749984513968,3.22499930299818,3761.01391601562,2023,7,0,15.5157146453857,16.8660011291504,13.8857145309448,14.5993185043335
675,1353,-76.5249984581023,3.17499930225313,970.681884765625,2019,22,40.4159545898438,15.0057144165039,18.0059814453125,14.207142829895,14.047064781189
592,1233,-76.9749984648078,3.3249993044883,1232.02868652344,2020,17,54.017261505127,22.8142852783203,22.9883995056152,16.2585716247559,16.8849658966064
616,1265,-77.2249984685331,3.27499930374324,80.242057800293,2025,39,28.4662284851074,26.3057136535645,24.2241802215576,14.2814283370972,14.8892345428467
564,1196,-76.9749984648078,3.37499930523336,901.396423339844,2015,28,64.7515487670898,23.084285736084,23.3355178833008,14.1071424484253,13.881196975708
423,991,-76.1249984521419,3.67499930970371,2956.97436523438,2010,51,129.841949462891,14.7028570175171,15.6937026977539,12.6285715103149,13.24391746521
68,365,-75.9749984499067,4.5249993223697,963.172424316406,2019,23,39.0090713500977,21.7057151794434,18.7227821350098,16.4842853546143,15.551721572876
560,1192,-77.1749984677881,3.37499930523336,83.5121688842773,2018,41,50.0065078735352,21.5342864990234,23.2309875488281,17.33571434021,17.2249774932861
572,1204,-76.5749984588474,3.37499930523336,1236.39611816406,2011,23,63.7980117797852,22.4685707092285,19.1149120330811,15.3428573608398,15.2842035293579
674,1352,-76.5749984588474,3.17499930225313,1018.42047119141,2017,15,61.6640777587891,21.331428527832,18.8554019927979,15.1999998092651,14.9774942398071
152,596,-77.3749984707683,4.17499931715429,-2.9171736240387,2017,37,123.35765838623,26.5085716247559,25.9642925262451,17.3299999237061,17.1735038757324
58,328,-75.9749984499067,4.57499932311476,947.509887695312,2021,41,48.6305122375488,21.7157135009766,19.2164077758789,16.7928562164307,15.7131929397583
380,935,-77.074998466298,3.72499931044877,19.0779399871826,2023,38,40.9269714355469,24.2071437835693,25.5959892272949,16.1528568267822,16.4695701599121
362,906,-76.6749984603375,3.77499931119382,1068.64526367188,2014,12,0,23.8571434020996,21.539608001709,15.997142791748,15.713828086853
286,799,-76.4749984573573,3.924999313429,1563.37023925781,2015,40,30.8983688354492,19.4657135009766,21.0190658569336,16.2114276885986,15.9992837905884
373,917,-76.1249984521419,3.77499931119382,2785.80395507812,2018,15,44.727294921875,17.4228572845459,16.6065006256104,15.7685718536377,15.3275117874146
321,842,-76.1749984528869,3.87499931268394,1891.25732421875,2019,12,28.2579555511475,18.6342849731445,18.0209102630615,12.8128566741943,12.6192102432251
650,1311,-76.7749984618276,3.22499930299818,2425.02880859375,2010,45,193.047668457031,19.5,19.3480834960938,13.4957141876221,13.3344478607178
389,944,-76.6249984595924,3.72499931044877,1279.23059082031,2010,45,108.634780883789,21.1499996185303,19.4592399597168,13.4957141876221,13.6050624847412
604,1245,-76.3749984558672,3.3249993044883,974.757263183594,2011,9,69.4730682373047,15.1928567886353,16.1011962890625,15.6357145309448,15.4538164138794
588,1229,-77.1749984677881,3.3249993044883,102.661003112793,2011,8,153.953247070312,22.0128574371338,23.4334392547607,19.0400009155273,17.6251888275146
247,753,-76.9249984640628,3.97499931417406,55.1700057983398,2018,41,88.5655899047852,22.9400005340576,23.1390419006348,17.3228569030762,17.3652000427246
683,1387,-76.6749984603375,3.12499930150807,1266.634765625,2020,45,7.80166864395142,20.6957149505615,19.4341011047363,14.539999961853,14.8550081253052
188,670,-77.3749984707683,4.07499931566417,34.8767967224121,2021,30,246.698974609375,26.668571472168,26.115650177002,11.4714288711548,12.3665924072266
268,774,-75.8749984484166,3.97499931417406,3120.8056640625,2025,43,63.993968963623,17.5514278411865,17.8808708190918,16.6599998474121,15.7926979064941
510,1123,-76.9249984640628,3.47499930672347,1030.67517089844,2024,18,99.1146011352539,23.2042865753174,23.435188293457,14.6171426773071,15.6391639709473
392,947,-76.4749984573573,3.72499931044877,1560.30322265625,2018,36,15.5670318603516,15.9514284133911,19.2961711883545,15.542857170105,15.6800765991211
669,1347,-76.8249984625727,3.17499930225313,1872.87890625,2011,34,48.0778045654297,20.83571434021,20.8232555389404,16.7085704803467,16.2780857086182
381,936,-77.0249984655529,3.72499931044877,38.0001258850098,2017,16,105.395179748535,22.5542850494385,24.0208568572998,17.6357135772705,16.526575088501
38,256,-75.8749984484166,4.67499932460487,1164.96606445312,2023,46,38.5824890136719,15.7771425247192,18.5587406158447,16.3828563690186,15.3239459991455
411,979,-76.7249984610826,3.67499930970371,1444.50146484375,2023,48,34.786434173584,23.6971435546875,22.6545143127441,15.7971429824829,15.2526874542236
126,542,-76.3749984558672,4.27499931864441,1886.16650390625,2022,43,101.505882263184,20.2985706329346,19.9707870483398,12.3671426773071,12.7835521697998
253,759,-76.6249984595924,3.97499931417406,1934.77416992188,2020,19,11.2287540435791,24.8600006103516,22.6759853363037,13.8842859268188,13.9317398071289
264,770,-76.0749984513968,3.97499931417406,1911.38244628906,2023,16,26.5342063903809,18.4514293670654,17.9746952056885,13.8385715484619,14.0656061172485
161,620,-76.1749984528869,4.17499931715429,968.035400390625,2016,45,75.9941864013672,18.3899993896484,18.9589710235596,13.1057138442993,14.2436246871948
643,1304,-77.124998467043,3.22499930299818,179.380813598633,2024,44,207.645111083984,21.75,23.6777324676514,12.8014287948608,13.091269493103
365,909,-76.5249984581023,3.77499931119382,1429.36987304688,2014,44,41.94189453125,17.7042865753174,19.4020900726318,15.2399997711182,15.2124977111816
185,662,-75.9249984491616,4.12499931640923,2200.30541992188,2017,48,31.5577507019043,17.0371437072754,17.5256671905518,15.5957145690918,14.7548894882202
318,839,-76.3249984551221,3.87499931268394,955.476013183594,2017,10,10.2357473373413,18.334285736084,18.5110263824463,13.9785718917847,14.0278148651123
676,1376,-77.2249984685331,3.12499930150807,103.631950378418,2017,40,129.689392089844,24.9714279174805,22.9930152893066,12.665714263916,13.4762477874756
138,561,-77.2749984692782,4.22499931789935,18.8064041137695,2024,12,70.510498046875,27.0242862701416,26.286434173584,16.0714282989502,16.1000919342041
210,700,-75.8749984484166,4.07499931566417,2429.47045898438,2022,1,71.1136016845703,16.6528568267822,17.2876377105713,14.084285736084,13.7370901107788
413,981,-76.6249984595924,3.67499930970371,1421.43811035156,2021,39,21.0241184234619,22.8557147979736,20.7227668762207,17.1985721588135,17.180606842041
200,690,-76.3749984558672,4.07499931566417,1449.77307128906,2018,17,40.381477355957,18.6271419525146,20.0762691497803,13.9799995422363,14.164755821228
266,772,-75.9749984499067,3.97499931417406,3218.48510742188,2017,42,39.3054275512695,19.2071437835693,18.3930759429932,16.58571434021,15.6345462799072
299,812,-75.8249984476715,3.924999313429,3582.49291992188,2023,30,8.725341796875,17.3071422576904,18.1353549957275,16.3042850494385,16.5636005401611
652,1313,-76.6749984603375,3.22499930299818,1716.0107421875,2015,25,35.2527008056641,23.2028579711914,21.2382850646973,16.331428527832,15.9789810180664
329,862,-77.0249984655529,3.82499931193888,19.4706172943115,2018,48,98.4042434692383,23.2414283752441,23.5915985107422,12.9614286422729,13.1858806610107
453,1046,-77.074998466298,3.57499930821359,114.683685302734,2016,1,110.206161499023,24.1957149505615,25.3867874145508,14.581428527832,14.3850088119507
602,1243,-76.4749984573573,3.3249993044883,957.852966308594,2013,34,6.71315288543701,15.8442859649658,17.8269653320312,15.1542854309082,14.8995532989502
