"id_celda","x","y","precipitacion_mm","ajuste_tendencia","residual_tendencia"
48,-75.9749984499067,4.62499932385981,48.0012283325195,43.5230390593688,4.4781892731507
49,-75.9249984491616,4.62499932385981,51.8606948852539,41.4467403807054,10.4139545045485
50,-75.8749984484166,4.62499932385981,52.6089172363281,39.3704417020425,13.2384755342856
51,-76.3249984551221,4.57499932311476,41.1486167907715,56.876832152917,-15.7282153621455
52,-76.2749984543771,4.57499932311476,36.5909118652344,54.8005334742535,-18.2096216090191
53,-76.224998453632,4.57499932311476,40.1131324768066,52.7242347955901,-12.6111023187834
54,-76.1749984528869,4.57499932311476,29.6827983856201,50.6479361169266,-20.9651377313065
55,-76.1249984521419,4.57499932311476,34.6451606750488,48.5716374382632,-13.9264767632143
56,-76.0749984513968,4.57499932311476,36.0216484069824,46.4953387595997,-10.4736903526173
57,-76.0249984506518,4.57499932311476,32.3201637268066,44.4190400809362,-12.0988763541296
58,-75.9749984499067,4.57499932311476,47.3914108276367,42.3427414022728,5.04866942536394
59,-75.9249984491616,4.57499932311476,60.5735702514648,40.2664427236093,20.3071275278555
60,-75.8749984484166,4.57499932311476,54.9611206054688,38.1901440449465,16.7709765605223
61,-76.3249984551221,4.5249993223697,47.8347244262695,55.6965344958209,-7.86181006955137
62,-76.2749984543771,4.5249993223697,43.6841773986816,53.6202358171575,-9.93605841847581
63,-76.224998453632,4.5249993223697,38.0939674377441,51.543937138494,-13.4499697007499
64,-76.1749984528869,4.5249993223697,35.8625526428223,49.4676384598305,-13.6050858170083
65,-76.1249984521419,4.5249993223697,39.6851196289062,47.3913397811671,-7.70622015226083
66,-76.0749984513968,4.5249993223697,39.4853401184082,45.3150411025036,-5.82970098409542
67,-76.0249984506518,4.5249993223697,34.884651184082,43.2387424238402,-8.35409123975814
68,-75.9749984499067,4.5249993223697,49.8101501464844,41.1624437451767,8.64770640130766
69,-75.9249984491616,4.5249993223697,56.0639877319336,39.0861450665133,16.9778426654203
70,-75.8749984484166,4.5249993223697,49.8213081359863,37.0098463878504,12.8114617481359
71,-76.3749984558672,4.47499932162464,54.9071273803711,56.5925355173883,-1.68540813701722
72,-76.3249984551221,4.47499932162464,55.367504119873,54.5162368387249,0.851267281148193
73,-76.2749984543771,4.47499932162464,46.4273910522461,52.4399381600614,-6.0125471078153
74,-76.224998453632,4.47499932162464,48.8215408325195,50.3636394813979,-1.54209864887841
75,-76.1749984528869,4.47499932162464,47.8320426940918,48.2873408027345,-0.455298108642689
76,-76.1249984521419,4.47499932162464,47.3580093383789,46.211042124071,1.14696721430787
77,-76.0749984513968,4.47499932162464,38.5742416381836,44.1347434454076,-5.56050180722398
78,-76.0249984506518,4.47499932162464,50.3164672851562,42.0584447667441,8.25802251841213
79,-75.9749984499067,4.47499932162464,59.8482627868652,39.9821460880807,19.8661166987846
80,-75.9249984491616,4.47499932162464,58.8312301635742,37.9058474094172,20.925382754157
81,-75.8749984484166,4.47499932162464,60.4811134338379,35.8295487307543,24.6515647030835
82,-76.4249984566122,4.42499932087958,55.437183380127,57.4885365389551,-2.05135315882818
83,-76.3749984558672,4.42499932087958,56.1239128112793,55.4122378602923,0.711674950987035
84,-76.3249984551221,4.42499932087958,60.386474609375,53.3359391816288,7.05053542774619
85,-76.2749984543771,4.42499932087958,47.5570068359375,51.2596405029654,-3.70263366702785
86,-76.224998453632,4.42499932087958,43.0300064086914,49.1833418243019,-6.15333541561049
87,-76.1749984528869,4.42499932087958,48.6592903137207,47.1070431456384,1.55224716808226
88,-76.1249984521419,4.42499932087958,44.4797134399414,45.030744466975,-0.551031027033579
89,-76.0749984513968,4.42499932087958,40.8434066772461,42.9544457883115,-2.11103911106543
