"anio","semana","termino","beta_mco","se_mco","beta_mcg","se_mcg"
2017,2,"temperatura_bilineal_c",0.375632601580419,0.0134204715053631,0.247881266702158,0.0708840530892688
2017,2,"radiacion_bilineal_mj_m2_dia",-0.774093689004939,0.097286626953649,-1.08906326614812,0.501656086412041
2018,2,"(Intercept)",494.982967797897,74.9752614555651,148.023848943202,306.77620326779
2018,2,"temperatura_bilineal_c",-1.56103042858289,0.756915881941458,1.42424871172974,3.29279249111978
2018,2,"radiacion_bilineal_mj_m2_dia",-27.0209792424683,4.24630314525763,-6.45710673947253,16.9089435580913
2018,2,"altitud_m",0.00398574286764991,0.00164210063797643,-0.00228129792298058,0.00273570362822734
2019,2,"(Intercept)",-126.235171518991,12.5670648494027,-87.3974034962263,47.0791421467257
2019,2,"temperatura_bilineal_c",2.9335292088518,0.436093506638301,3.9467113116288,1.74670184228919
2019,2,"radiacion_bilineal_mj_m2_dia",5.95554888971193,1.26095124105828,2.16833155205878,4.94536973905107
2019,2,"altitud_m",-0.00171910720410389,0.000654797821242098,0.00059198759282235,0.00117196929435619
2020,2,"(Intercept)",-0.0142773605506253,0.0448225009927167,0.649613225937472,0.549488465780235
2020,2,"x_km",-0.00292788887657125,0.0006831630049045,-0.0190436175204841,0.00417881615522183
2020,2,"y_km",0.0018955185214465,0.000505417208096135,0.0121430030833729,0.00418017054225976
2020,2,"altitud_m",4.33669918631001e-05,3.2843168761425e-05,3.25453109818054e-05,1.97614169979245e-05
2021,2,"(Intercept)",-220.75979589429,48.417232566594,43.6812164187196,205.194494492483
2021,2,"x_km",-0.340884600265546,0.0436502186833469,-0.122389824622684,0.155944446371429
2021,2,"y_km",0.157948705161853,0.0320756619234441,0.117766146336067,0.144908518142533
2021,2,"radiacion_bilineal_mj_m2_dia",16.885482118572,3.11327286939324,0.472481643210647,13.1688952122058
2021,2,"altitud_m",0.00404090745089759,0.00207784474796304,-0.000459942635112623,0.00356601097890598
2022,2,"(Intercept)",29.3438065781887,0.678909228434896,28.8350840223356,6.29213042870268
2022,2,"x_km",-0.368277542795668,0.0159527931648907,-0.153874845879432,0.0903755072657157
2022,2,"y_km",0.277164577095756,0.0159360944398317,0.214172862046384,0.0904864426923747
2023,2,"(Intercept)",50.6529837745966,0.842241198930372,58.7290213625386,5.69639281756396
2023,2,"x_km",0.03713270814727,0.0197907158700145,0.090019647933888,0.0991081691697235
2023,2,"y_km",-0.196660174144121,0.0197699997659681,-0.248127313841854,0.0995401907434979
2024,2,"(Intercept)",-178.908709015627,17.5834307451958,-92.7337343559069,87.6078143814
2024,2,"x_km",-0.0184695435788026,0.0213130439375799,-0.0579973652356184,0.118165300391143
2024,2,"y_km",0.078714663973031,0.0149347778208332,-0.117483554387651,0.0833993008011484
2024,2,"radiacion_bilineal_mj_m2_dia",11.9870321327644,1.09600922817786,6.89611748073269,5.38572879204739
2025,2,"(Intercept)",-347.696777924573,22.3986591673782,-267.696800205233,88.4040951170823
2025,2,"x_km",-0.543469798074541,0.027072288515455,-0.528654663447853,0.117870596886241
2025,2,"y_km",0.243653048431299,0.016006577324205,0.116091539526932,0.0696853465052093
2025,2,"radiacion_bilineal_mj_m2_dia",24.0536799859429,1.46889009886949,19.1633772900293,5.75116036413647
2011,3,"(Intercept)",7.08890491541521,0.199429216338631,6.71796175359569,0.677995460626078
2011,3,"x_km",-0.0693672418450756,0.00303960420954171,-0.0688193857664263,0.0110297881857557
2011,3,"y_km",0.0379034461164336,0.00224875800105509,0.0464678216228191,0.0104845560538239
2011,3,"altitud_m",-0.000797503834870727,0.000146129449787568,-0.000377271108200364,0.00021787545825736
2012,3,"(Intercept)",-14.3576988537045,0.717210367753482,-11.1696617336515,4.05716587424526
2012,3,"radiacion_bilineal_mj_m2_dia",1.16478111163695,0.0458630807411359,0.968275635970396,0.264527045946355
2012,3,"altitud_m",-0.000253255795674911,3.35271250383132e-05,-8.54431593026028e-05,6.91397507906206e-05
