"anio","semana","escala","modelo","formula","vif_max","colineal","n","MAE","RMSE","sesgo","R2"
2017,13,"log1p","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",62.8190759520778,TRUE,686,14.2533482637318,18.0725581643653,-2.05500551888162,0.608945048199275
2018,13,"original","M0",".respuesta ~ 1",NA,FALSE,686,24.9777945108843,32.7947660530995,8.70771506406781e-15,-0.00292183920294109
2018,13,"original","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,21.1848212561933,28.1994147501885,-0.0279780829408963,0.258453816088528
2018,13,"original","Malt",".respuesta ~ altitud_m",1,FALSE,686,24.9150726947112,32.759985943334,-0.0161838918162592,-0.000795692921625291
2018,13,"original","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,24.9550330251509,32.5927677865484,-0.00545880223769781,0.00939503808232423
2018,13,"original","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,22.4084179560945,30.1541903459015,-0.0122573484007724,0.152082969773384
2018,13,"original","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.05783687193784,FALSE,686,21.7286958679201,29.2926568679077,-0.0127215266929954,0.199842384818589
2018,13,"original","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.87259981718889,FALSE,686,24.2986676239781,31.8162210496022,-0.0154432060452893,0.0560364935652257
2018,13,"original","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.02270049422404,FALSE,686,22.4681100583168,30.2067446496327,-0.024216569750025,0.149124805693516
2018,13,"original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",1.93736949571574,FALSE,686,20.7345990615679,28.3523088812744,-0.0157206386077453,0.250390852927605
2018,13,"original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,20.8585194056507,27.6708049104922,-0.0292663755089274,0.285994431205454
2018,13,"original","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",41.4506245562564,TRUE,686,20.1945320890113,26.3141097180898,-0.0318405529413966,0.354293175510199
2018,13,"original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",4.96084043904102,FALSE,686,21.2541226198874,28.2418256749853,-0.0468260565658591,0.256221620186088
2018,13,"original","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",41.5684560264351,TRUE,686,20.2199596435416,26.3623100317125,-0.0505380884254372,0.351925489392036
2018,13,"original","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",62.9617282730296,TRUE,686,20.0837946342581,26.323204982963,-0.0368564596867642,0.353846731407128
2018,13,"original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",5.71094985690635,FALSE,686,20.8507169511281,27.7136953329221,-0.047843877832224,0.283779263664371
2018,13,"original","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",63.9124024456474,TRUE,686,20.0948771979824,26.3724025408246,-0.0559862684495025,0.351429178567118
2018,13,"raiz","M0",".respuesta ~ 1",NA,FALSE,686,24.5283570869422,32.9113591553856,-2.80135717667685,-0.0100657616148754
2018,13,"raiz","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,20.8786458291696,28.0030738151987,-2.12873560107036,0.268744030283912
2018,13,"raiz","Malt",".respuesta ~ altitud_m",1,FALSE,686,24.534327873899,32.8763857771536,-2.80805796734198,-0.00792020193662979
2018,13,"raiz","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,24.5249191883842,32.7036838445073,-2.73249549934724,0.0026413340990401
2018,13,"raiz","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,22.3125099232839,30.1755211186234,-2.41266861759744,0.150882929418421
2018,13,"raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.05783687193784,FALSE,686,21.5613318075619,29.3033779298195,-2.22745347088429,0.199256565018387
2018,13,"raiz","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.87259981718889,FALSE,686,23.9002045769074,31.886431716842,-2.59340999497461,0.0518657005986503
2018,13,"raiz","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.02270049422404,FALSE,686,22.3488920554142,30.2302063879159,-2.42523084382911,0.147802533860501
2018,13,"raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",1.93736949571574,FALSE,686,20.525810539088,28.3377966781685,-2.07400658330948,0.251158035321728
2018,13,"raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,20.5085076110641,27.4469556288455,-2.03966050191372,0.297499925538594
2018,13,"raiz","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",41.4506245562564,TRUE,686,19.6302841048494,25.9038885843081,-1.82107728342192,0.374268611380999
2018,13,"raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",4.96084043904102,FALSE,686,20.9078498887061,28.0443153676871,-2.14548226174842,0.266588528401191
2018,13,"raiz","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",41.5684560264351,TRUE,686,19.6636311408081,25.9849829421018,-1.83594934033849,0.370344666675808
2018,13,"raiz","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",62.9617282730296,TRUE,686,19.5390964818538,25.9248157716421,-1.82258141125044,0.373257173468982
2018,13,"raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",5.71094985690635,FALSE,686,20.4827030096036,27.5179926902526,-2.05455170825588,0.293858857237152
2018,13,"raiz","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",63.9124024456474,TRUE,686,19.5689990707047,26.0163576299973,-1.83712894884283,0.368823236701703
2018,13,"log1p","M0",".respuesta ~ 1",NA,FALSE,686,24.3724342823969,33.2386602833415,-5.44764914739706,-0.0302557231843996
2018,13,"log1p","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,20.8307727050372,28.2516770653212,-4.3039956117343,0.2557026360961
2018,13,"log1p","Malt",".respuesta ~ altitud_m",1,FALSE,686,24.3932904340265,33.2216809048664,-5.45615198571413,-0.0292034164018113
2018,13,"log1p","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,24.267691092438,33.0246181838481,-5.24772444644281,-0.0170296739277835
2018,13,"log1p","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,22.5094638929771,30.5101319764855,-4.83047040634083,0.131947111291036
2018,13,"log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.05783687193784,FALSE,686,21.5698888193011,29.6118411563526,-4.37984714009623,0.182309718033495
2018,13,"log1p","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.87259981718889,FALSE,686,23.6714570426821,32.1536003667833,-4.97700904777453,0.0359107651712202
2018,13,"log1p","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.02270049422404,FALSE,686,22.5119379503482,30.5746268727332,-4.84283355776389,0.128273305230096
2018,13,"log1p","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",1.93736949571574,FALSE,686,20.4881111703081,28.5658989890352,-4.07242294361352,0.239054056023857
2018,13,"log1p","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,20.4891204117483,27.6567038623764,-4.12290727138448,0.286721960565575
2018,13,"log1p","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",41.4506245562564,TRUE,686,19.445300477321,25.976181887959,-3.64728848057489,0.370771120079563
2018,13,"log1p","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",4.96084043904102,FALSE,686,20.8484722090849,28.314425336355,-4.31810300309032,0.252392727252192
2018,13,"log1p","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",41.5684560264351,TRUE,686,19.5339874817471,26.1134170249409,-3.64753947142863,0.364104981347816
2018,13,"log1p","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",62.9617282730296,TRUE,686,19.3533423187257,25.9885833988124,-3.6454051595894,0.370170165592988
2018,13,"log1p","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",5.71094985690635,FALSE,686,20.4971469058138,27.7663870217584,-4.12616060560527,0.281053192244117
2018,13,"log1p","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",63.9124024456474,TRUE,686,19.4353616213732,26.1401091764344,-3.64247952533661,0.362804341072063
2019,13,"original","M0",".respuesta ~ 1",NA,FALSE,686,17.8788441522065,20.5792555672252,1.4386572594063e-16,-0.00292183920294109
2019,13,"original","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,10.7258790230532,13.7107039769781,-0.00529951856209281,0.554828579060338
2019,13,"original","Malt",".respuesta ~ altitud_m",1,FALSE,686,15.4958595565887,19.0674407104072,-0.00836295035710001,0.1390209647247
2019,13,"original","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,13.8100072600361,17.1876884447524,-5.21507975140241e-05,0.300411417815029
2019,13,"original","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,15.0789100241662,18.429420844788,-0.00436278569332159,0.195675787828974
2019,13,"original","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",8.91348146324582,FALSE,686,13.3015484938522,16.6338399784807,0.013780658236232,0.344771460413226
2019,13,"original","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.85156178606652,FALSE,686,13.8181714070472,17.2148938063881,-0.00596364127635708,0.298194991425268
2019,13,"original","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.89726812956542,FALSE,686,14.758802065509,18.3466217104739,-0.0075211678149247,0.202886838656595
2019,13,"original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",9.27657086914093,FALSE,686,13.2488582127635,16.626552224163,0.00940204358846825,0.345345482835207
2019,13,"original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,10.7432091002926,13.7321189964352,-0.00845855132454004,0.553436848945725
2019,13,"original","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",33.0830407426104,TRUE,686,10.155888267321,13.1328984775179,-0.00218105573178317,0.591559366320771
2019,13,"original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",10.748300941474,TRUE,686,10.7536949931894,13.7290074449353,0.00357290819777393,0.553639198899056
2019,13,"original","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",33.630636093236,TRUE,686,10.0400676843318,13.0697052182706,0.00807017015619791,0.595480602226577
2019,13,"original","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",48.969566977107,TRUE,686,9.97742603317511,13.028968931679,-0.00806509824351036,0.597998323501778
2019,13,"original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",12.8611160336523,TRUE,686,10.7700584590143,13.7503552205664,0.000744762679125549,0.552249991611897
2019,13,"original","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",48.9836444291539,TRUE,686,9.8958799360518,12.9248704126662,-0.000491152676558061,0.604396466321956
2019,13,"raiz","M0",".respuesta ~ 1",NA,FALSE,686,17.7146734786789,20.6759291222101,-2.00620417385832,-0.0123666658726858
2019,13,"raiz","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,10.4009034874045,13.389534096027,-0.898903760406591,0.575440367877852
2019,13,"raiz","Malt",".respuesta ~ altitud_m",1,FALSE,686,15.2266055243416,19.0491718992586,-1.69898326089433,0.140670009135764
2019,13,"raiz","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,13.5984091552401,17.2495988503393,-1.37563924513173,0.295362476181627
2019,13,"raiz","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,14.9261684125177,18.4371921468647,-1.60205657728424,0.194997311347631
2019,13,"raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",8.91348146324582,FALSE,686,13.3197650543842,17.0046128652353,-1.25427193997919,0.315235455719208
2019,13,"raiz","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.85156178606652,FALSE,686,13.585312370311,17.2851233769758,-1.38039519162607,0.292457169156972
2019,13,"raiz","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.89726812956542,FALSE,686,14.5248186145932,18.3284674737134,-1.57680081520518,0.204463567240844
2019,13,"raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",9.27657086914093,FALSE,686,13.2768944910917,17.0734984110942,-1.24938565817167,0.309676267374216
2019,13,"raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,10.4138273269346,13.4199608918439,-0.902422545536573,0.573508610317474
2019,13,"raiz","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",33.0830407426104,TRUE,686,9.77629193621072,12.6762672425648,-0.832196752293733,0.619468563805275
2019,13,"raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",10.748300941474,TRUE,686,10.4210023133023,13.4264107330557,-0.88748685619355,0.573098555056837
2019,13,"raiz","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",33.630636093236,TRUE,686,9.69077452573166,12.6360130831837,-0.803355591277921,0.621881522016271
2019,13,"raiz","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",48.969566977107,TRUE,686,9.63794110681192,12.6620715388151,-0.821275119316785,0.620320373999467
2019,13,"raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",12.8611160336523,TRUE,686,10.4345147182982,13.455311973307,-0.890718288524325,0.571258709601304
2019,13,"raiz","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",48.9836444291539,TRUE,686,9.5569319762725,12.5602684570239,-0.788846564981096,0.626401080870587
2019,13,"log1p","M0",".respuesta ~ 1",NA,FALSE,686,17.6558320067403,20.9442945176403,-3.90474565764384,-0.0388174585486909
2019,13,"log1p","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,10.3103455906909,13.4244947853914,-1.82250972148783,0.573220383963159
2019,13,"log1p","Malt",".respuesta ~ altitud_m",1,FALSE,686,15.0638096834967,19.1770702971999,-3.29425901675588,0.129091984243957
2019,13,"log1p","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,13.5210518697644,17.4497930420252,-2.66224582837696,0.278911900364584
2019,13,"log1p","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,14.8509903575187,18.5844951330767,-3.13366186221354,0.182082872905088
2019,13,"log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",8.91348146324582,FALSE,686,13.5328815295442,17.654263516222,-2.359456435667,0.261913984428495
2019,13,"log1p","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.85156178606652,FALSE,686,13.4863084778349,17.5013020374032,-2.65943075687084,0.274648544014938
2019,13,"log1p","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.89726812956542,FALSE,686,14.3897285785551,18.4483806121788,-3.07077688723264,0.194019995775493
2019,13,"log1p","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",9.27657086914093,FALSE,686,13.5323333280847,17.8437376429137,-2.31316425727812,0.245985972195172
2019,13,"log1p","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,10.3275611254174,13.4749493963777,-1.82347976513383,0.570006339091692
2019,13,"log1p","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",33.0830407426104,TRUE,686,9.66157064519215,12.6530792423541,-1.69537989511308,0.620859461053047
2019,13,"log1p","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",10.748300941474,TRUE,686,10.3671108087825,13.5363481427823,-1.80748789194457,0.566078870521438
2019,13,"log1p","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",33.630636093236,TRUE,686,9.62168861738068,12.6295362627232,-1.65093536394227,0.622269045808347
2019,13,"log1p","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",48.969566977107,TRUE,686,9.59372733992859,12.7273655375292,-1.63969912538599,0.616394520350243
2019,13,"log1p","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",12.8611160336523,TRUE,686,10.3792056455894,13.5777214370211,-1.80878057042738,0.563422292499897
2019,13,"log1p","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",48.9836444291539,TRUE,686,9.46882196577235,12.6035865500323,-1.58821651910088,0.623819687021638
2020,13,"original","M0",".respuesta ~ 1",NA,FALSE,686,11.3290222962633,12.6434870694925,-2.70204878070595e-14,-0.00292183920294153
2020,13,"original","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,7.65182449723055,10.3125605224997,-0.00915777046630392,0.332784123785094
2020,13,"original","Malt",".respuesta ~ altitud_m",1,FALSE,686,10.3293617923097,12.0875434774152,-0.0123388136612692,0.0833375331254714
2020,13,"original","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,8.50827077554593,10.8270618189853,-0.00336474524539057,0.264547575706594
2020,13,"original","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,10.6767725192659,12.2392519383176,-0.00409784052870738,0.0601834250459876
2020,13,"original","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.27191854095992,FALSE,686,8.50241847150588,10.8452735300082,-0.00758130027370669,0.262071352362052
2020,13,"original","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.83226236545652,FALSE,686,8.46047167238276,10.8154333922827,-0.007524580069523,0.266126501213985
2020,13,"original","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.13975803208649,FALSE,686,10.0622943859739,11.9313610714715,-0.0144370046176009,0.10687277445707
2020,13,"original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.05182905768608,FALSE,686,8.45166380484074,10.8313610813172,-0.011115018059392,0.263963385696513
2020,13,"original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,7.66188843533478,10.2526060801784,-0.00981904145173136,0.34051959814191
2020,13,"original","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",34.0578582456534,TRUE,686,7.40170137536225,9.94289068419257,-0.0122718414448385,0.379761557711032
2020,13,"original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",1.99500257852564,FALSE,686,7.51088502913581,10.001332559783,-0.00831964756306183,0.372448910480534
2020,13,"original","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",35.6806161144982,TRUE,686,7.12346133802362,9.67690276650518,-0.0092825025066479,0.412502388212755
2020,13,"original","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",53.1322088009728,TRUE,686,7.4115927903756,9.95978944655635,-0.0130431701319054,0.377651473377865
