"id_celda","x","y","observado_mm","predicho_mm","error_mm","varianza_kriging","tipo_kriging"
199,-76.4249984566122,4.07499931566417,31.0576972961426,33.0843597898528,-2.02666249371023,0.296667776603663,"universal"
200,-76.3749984558672,4.07499931566417,30.5091705322266,30.7252866373427,-0.216116105116175,0.295291843927218,"universal"
201,-76.3249984551221,4.07499931566417,30.7024269104004,31.4831219769792,-0.780695066578822,0.297041786911118,"universal"
202,-76.2749984543771,4.07499931566417,32.7637252807617,31.9173103477505,0.846414933011207,0.295405509021197,"universal"
203,-76.224998453632,4.07499931566417,31.6808795928955,34.420071456349,-2.73919186345353,0.29660369216799,"universal"
204,-76.1749984528869,4.07499931566417,38.3927764892578,34.1921292007265,4.2006472885313,0.295543045077907,"universal"
205,-76.1249984521419,4.07499931566417,37.2254867553711,36.5612168788334,0.664269876537723,0.302817475022821,"universal"
206,-76.0749984513968,4.07499931566417,35.491039276123,38.6507099621561,-3.15967068603307,0.305833363069505,"universal"
207,-76.0249984506518,4.07499931566417,38.5591201782227,40.885049758244,-2.32592958002133,0.302334771505139,"universal"
208,-75.9749984499067,4.07499931566417,51.3995246887207,48.2995558112782,3.09996887744246,0.296866721150897,"universal"
209,-75.9249984491616,4.07499931566417,48.6788711547852,54.0642435192239,-5.38537236443877,0.297408701344367,"universal"
210,-75.8749984484166,4.07499931566417,44.5334243774414,46.1534911276701,-1.62006675022869,0.303380496835897,"universal"
211,-75.8249984476715,4.07499931566417,42.4022216796875,50.9958814119772,-8.59365973228973,0.378944412338139,"universal"
212,-77.4249984715133,4.02499931491912,142.598831176758,121.695527734686,20.9033034420719,0.429009933652974,"universal"
213,-77.3749984707683,4.02499931491912,107.468971252441,120.965810348036,-13.4968390955946,0.296969672401601,"universal"
214,-77.3249984700232,4.02499931491912,105.371421813965,105.42911036877,-0.0576885548054804,0.320095534125569,"universal"
215,-77.1749984677881,4.02499931491912,96.7078094482422,98.7159672320636,-2.00815778382139,0.313458413322584,"universal"
216,-77.124998467043,4.02499931491912,87.4021682739258,87.7384163998956,-0.336248125969803,0.296774728738345,"universal"
217,-77.074998466298,4.02499931491912,75.0943450927734,81.4348146908225,-6.34046959804903,0.301150888720586,"universal"
218,-77.0249984655529,4.02499931491912,66.9546890258789,76.0946506873607,-9.13996166148176,0.293654402556641,"universal"
219,-76.9749984648078,4.02499931491912,71.6783981323242,71.5982449595778,0.0801531727463782,0.296879342349854,"universal"
220,-76.9249984640628,4.02499931491912,67.3991088867188,68.2396395818111,-0.840530695092397,0.29888723957127,"universal"
221,-76.8749984633177,4.02499931491912,58.3169631958008,63.8678583258466,-5.55089513004584,0.405423899108727,"universal"
222,-76.5249984581023,4.02499931491912,32.465087890625,29.9793413458562,2.4857465447688,0.375372078507505,"universal"
223,-76.4749984573573,4.02499931491912,26.9738922119141,27.4420411219295,-0.468148910015469,0.299306612845022,"universal"
224,-76.4249984566122,4.02499931491912,24.3184337615967,23.9192068310343,0.39922693056241,0.296022032977529,"universal"
225,-76.3749984558672,4.02499931491912,23.4228057861328,23.8821204616206,-0.459314675487835,0.295252556132261,"universal"
226,-76.3249984551221,4.02499931491912,25.4236927032471,25.4496064670002,-0.025913763753092,0.295698810921991,"universal"
227,-76.2749984543771,4.02499931491912,28.757984161377,27.5401528148211,1.2178313465559,0.296271139372478,"universal"
228,-76.224998453632,4.02499931491912,28.8079719543457,29.525970570216,-0.7179986158703,0.305505147845847,"universal"
229,-76.1749984528869,4.02499931491912,33.5221633911133,32.3219307238534,1.20023266725985,0.297348690563341,"universal"
230,-76.1249984521419,4.02499931491912,32.5840148925781,34.1337382660532,-1.54972337347507,0.294792782633225,"universal"
231,-76.0749984513968,4.02499931491912,35.629524230957,35.0440672098488,0.585457021108262,0.298390941147356,"universal"
232,-76.0249984506518,4.02499931491912,35.6068382263184,43.8800696331733,-8.27323140685499,0.305818140736372,"universal"
233,-75.9749984499067,4.02499931491912,52.6404151916504,44.8635035256763,7.77691166597406,0.300441939747766,"universal"
234,-75.9249984491616,4.02499931491912,56.5200309753418,48.6491538528612,7.87087712248058,0.299579631687061,"universal"
235,-75.8749984484166,4.02499931491912,42.019775390625,41.0639931757876,0.955782214837377,0.311574563946847,"universal"
236,-75.8249984476715,4.02499931491912,37.8551025390625,40.1208585637843,-2.26575602472185,0.300955089178751,"universal"
237,-75.7749984469265,4.02499931491912,43.7023391723633,35.8271892606865,7.87514991167679,0.659110062884326,"universal"
238,-77.3749984707683,3.97499931417406,147.467071533203,125.97372750466,21.4933440285435,0.400930834655614,"universal"
239,-77.3249984700232,3.97499931417406,116.604156494141,129.513348397242,-12.9091919031014,0.319038601820571,"universal"
240,-77.2749984692782,3.97499931417406,118.174186706543,120.859998813894,-2.68581210735093,0.318954563531455,"universal"
241,-77.2249984685331,3.97499931417406,119.876319885254,110.730963733678,9.14535615157624,0.318171522438257,"universal"
242,-77.1749984677881,3.97499931417406,107.385681152344,105.844536251372,1.54114490097189,0.303308756298273,"universal"
243,-77.124998467043,3.97499931417406,100.010635375977,91.353416148343,8.65721922763358,0.293552896132239,"universal"
244,-77.074998466298,3.97499931417406,82.4771118164062,80.6261140577381,1.8509977586681,0.302429539929791,"universal"
