"id_celda","celda_raster","x","y","precipitacion_mm","temperatura_vecino_c","temperatura_bilineal_c","radiacion_vecino_mj_m2_dia","radiacion_bilineal_mj_m2_dia","altitud_m"
526,1139,-76.1249984521419,3.47499930672347,28.1975279022008,16.3227455421136,16.8266185499155,15.1365230278327,15.6347344059211,2649.87182617188
527,1140,-76.0749984513968,3.47499930672347,30.8876820688064,16.3227455421136,17.0489828322942,15.1365230278327,15.7022631684175,3530.49462890625
528,1141,-76.0249984506518,3.47499930672347,33.4682178664953,16.3227455421136,17.2713471410366,15.1365230278327,15.7697919458151,3787.95874023438
475,1078,-77.3249984700232,3.52499930746853,112.47394991838,26.1702300722782,25.2216339890773,15.0256902323319,15.0290758449298,10.4228353500366
476,1079,-77.2749984692782,3.52499930746853,105.202323844227,26.1702300722782,24.94383381651,15.0256902323319,15.0351339143056,20.7280311584473
477,1080,-77.2249984685331,3.52499930746853,108.062237312587,26.1702300722782,24.6660337012548,15.0256902323319,15.0411919630491,39.6812057495117
478,1081,-77.1749984677881,3.52499930746853,98.6944066008123,22.6558877069216,24.3882335607822,15.0256902323319,15.047250023255,67.1327896118164
479,1082,-77.124998467043,3.52499930746853,91.8506344912144,22.6558877069216,24.110433440942,15.0256902323319,15.0533080674135,86.6690444946289
480,1083,-77.074998466298,3.52499930746853,80.7110028762657,22.6558877069216,23.8326332821296,15.0256902323319,15.0593661413743,165.392303466797
481,1084,-77.0249984655529,3.52499930746853,68.4488696398643,22.6558877069216,23.5548331645819,15.0256902323319,15.0654242176276,420.870574951172
482,1085,-76.9749984648078,3.52499930746853,68.9206633751209,22.6558877069216,23.2770329622122,15.1365230278327,15.0714822640786,559.199157714844
483,1086,-76.9249984640628,3.52499930746853,58.1579471322206,22.6558877069216,22.9992328630044,15.1365230278327,15.0775403151145,962.422607421875
484,1087,-76.8749984633177,3.52499930746853,49.3340548007534,22.6558877069216,22.721425808393,15.1365230278327,15.0835983627118,997.434204101562
485,1088,-76.8249984625727,3.52499930746853,45.2342263047512,22.6558877069216,22.2180834802297,15.1365230278327,15.0896564641824,1195.12939453125
